Class,Id
1,3a20940870dc055f2070ac8ec847ed2d9918&0xcef2eb86062c2c94457948147731f7fca799d64a
1,a8ac9371103ba2cf0da44c26def634debebc&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,e4f0e8bef9d699d7dde5ce8eb1f1a45bd2f3&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,9c3adc55fad495ba7ae776ffa14c615645c5&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,e6c54dbc68db5db3a091b171a77407ff7ccf&0xb9df98ca4b3e9c18ddcaf1383787c55155b00de2
0,0a8d544348789894ecc3e7471ba9484943c7&0xb1690c08e213a35ed9bab7b318de14420fb57d8c
0,73098b21b626dfb3141178fa70f2929d745c&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,23498fdba2861a6e32f80fa367a1324a0611&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,f936b387387e2a310aa412e33a8d12a664d7&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,eafb6a0ec9786094943b2b3b4af9b9f05697&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,bfc48897dceeadf73113ef635d2ff7ee4b97&0x3097b4e6b308309a7001d111d29889630a0fd1ad
0,e776880c02933d47db1b9fc05908e5386b96&0x03de6a142e3f4e65c9b260fad50125ec71f62138
0,54be79281553dc1adc160ddf5cd9b74361a4&0x99aaddaaa50764aad60d23cd97049a3e0a655972
1,20bdf697dd7d3d9a909854c9990404929213&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,899eb3f561cc5e13546b1b11846061c29cdc&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,13bac8dd01f5ca3472a1d681b92d43faf1f6&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,a06b028526b05966c287370bebefa0082176&0xab51e82835bf7a3b4ef9e687a4fd012a0be9e95c
1,1fddb879c00b9835ce29e6ef73d893537e7f&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,be193a6abca9c8817001f45744777db30756&0x27d8fcad8a7408dd06eec39c1f13578dd6c0ac0d
0,20afa932cef16785733a0fd0912b3cad1684&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,585a2a6190c1ebfad1e12bb8046bf2ded86b&0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b
0,1589ada833f482a1c5e2bfb6f3aa46ce7ce0&0x67a5de922c1f4d1a4dbd848466b86b5455fb6a3b
1,a06b028526b05966c287370bebefa0082176&0x4a18ed1ea7a49e438e4dc5fa166491d11f7a089a
0,5fa6f060b47384eaaf2af787006b3f169dcb&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,9d3e2ccc14da04fae33e63652ce469b3f2fd&0x95d95618cd3d6fe1acfab46686fb466e22593d4f
1,0849740a4c3508fa7fa090a8f7052bb676be&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,c9646dd3989d91ec2a243912450e49648830&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,e325ee2fd62d3fd86b8e859d55d050ab83eb&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,9571fa651fec78b5a9f64851735d7707badc&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,d44b483c9d4f9e6c178893cef6fc962ca5e7&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
0,aa39b223fe8d0a0e5c4f27ead9083c756cc2&0xc2304ffe45e2d2e8cbc66fd4569b9d2328a379f2
1,d112a560f832765a12c72451de40af3c2be2&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
0,942ef8811f2a866692a623011bde52a462c1&0x01f52f0bc90e4eec77ff6aaf37bb4293057f3fab
1,6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0xaa883306efbaaba1611bc660d0d1dc1231258b93
0,5ad35c671a87207d88fc11d593ac0c8415bd&0x0d0d32be998164c9b77ac63a0dc672d9cdafbc93
1,3a20940870dc055f2070ac8ec847ed2d9918&0x2989dca950b0b42660191c1e3213dc43840daa32
1,bfc9f19d2c40d79ca20094a7da9d4024c44b&0x702392282255f8c0993dbbbb148d80d2ef6795b1
0,4b686aa8c04921397c5807db9ecedba00a4c&0xfaa72a1446023a64b3abf782e59e67dbc1db66e7
0,c248c1b00a01744d27be350b04dc4f3d982f&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,99c59c7e3d641c16e99146e5c5ef2665c53d&0x861ab771d6787ac7eecc2d33b6fed63a06ae7d1c
0,9a48d31f0e9d8826f609f006bb538213c0a7&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,ba2e21c0c66136420106479b47ada28a3ea8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,e6c54dbc68db5db3a091b171a77407ff7ccf&0x8bb2c36eeca46cbc728508ba4785daa98ede9685
1,ae5107fdf71b45549cb0a9f44c5b58b69623&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,0f036ed4788f63fc0fee32873d6a7487b908&0x37805d9a6b00d15581a3a9579203f1aff0cf28a4
1,8804bc4ee917899434a8a91b33ec34684ee3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,be15929f4ae97889941c2623bb31dbe2c0c5&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,1a9664e9e85dd7b0279e92687105fcef9be3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,98298f7c69fc14610bf71d5e02c60792894c&0x5e2c0e27e0bc502b5245d0591811c39695a44fc7
0,a71b1d01849c0a95490cc00559717fcf0d1d&0x5df1274696b5b95c2f95a8a2ec0757534301933b
0,5f3e2bd2eb0988c52cab5ad6bab16d0e5d9a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,a06b028526b05966c287370bebefa0082176&0x704878ccde37944919f02418ecd5998be0d9e2b7
1,8be370b95f3f471a30c1098eff93065e42ab&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
1,95b5a88df51cd9940442cf005450c762f640&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,a06b028526b05966c287370bebefa0082176&0x82b2bcb5fcb6653c72adddd58465737b8fe122a0
1,0ba4ef392cf112bffd31807ae9456078f4a8&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,ed64610ebe9e773a8e3201346b26ed5cf953&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,59b5e92ebbe61370b0c70b935648d0750e75&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,4f02e3731a4d9f68dedb9cd802a398c7591a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,45b86a476aa8c7b8485907a9e367f250aa09&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,a018e6053c5756b3a56899710609b8f1e67b&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0x41e946a12962e36e61b791ee14581dc9d53674b5
1,353527f9e5ac88445d8150c4cdbb9db7dc65&0x5b98ab81c19c40f6b6f16a48cd7bef90a3b06ac4
1,ad5213e95fc14219e755e371af02e3cfe482&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,a94f9968acfd612fb8feda78b2676409eb93&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
1,ffe598eaa6a8c47bf4adeb8cd481fd23cc18&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,498a46a5c146869666f8cce044a2fe808ee1&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,82107d1e9defb0b5ee701c71707a4b2e46bc&0x2cc57816cce8c1c5dbdda94e88406264d07db68f
1,f289d45ba86440121cf7c2f1b39580b2d901&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,089366899d83a9f26a773d59ec7ecf30355e&0x018a4a93f146f90adf13b6c827ce88cef0336e0c
1,5dac3d3a92f634a625b738e756fb64399511&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,d405be66372c96a9bff59239a0269c8b1121&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,abb0a9eb0f2c7469146513bf6236c7465042&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,e2f7469781c278fd53515c1a0c6a1ff3edc1&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,b58abf5113e0aad4e37b981c07d78fa77527&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,d1c04705af662ece8a3ee5255e83bb2e35ca&0xe7d2c826292ce8bdd5e51ce44fff4033be657269
1,24ec1787e19b9933d7cb778642eb90e035d5&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
0,165ff5d6eebca4891a25da8ac6727b8e4b71&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,bee63f4cd964bba935489eabe09094754289&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x961bfd3558879106bfaf7b33dd05c407e5ccbc7f
0,8cdd57f7175203350b1979e9c61b250e3bc0&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,db3c7a2e3b8aca6e6f78180f7013575392a3&0xe55ad03422e36999e06e7eef790615e1bc930e42
1,c62a9d38fc8cbe4132ac5e574f2b74f057f6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7&0xc8e9073994ffbd90c504a40601373fc829e283de
0,e776880c02933d47db1b9fc05908e5386b96&0xa53793b0a713eb8cdd9c11571e323847019db4d7
0,d971895edc438f465c17db6992698a52318d&0x0c86c6ec98d6c95a8900819414597f129c1bfb71
1,8a483311b3de29ae987b990e19de6259fa9c&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
1,eb79f8971f5226beaf8bb4474b38d3d842f4&0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b
0,59f826393a5a4dd8edd5a933c09bfcf65810&0x964f35fae36d75b1e72770e244f6595b68508cf5
0,0f8d027f3e39758dd53724bf91ab4ee3924b&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,ab3536a88c1cabe8be7109e99f45ac4312a7&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,4fd0d8df9a24de165af560c02847ac68a01a&0x4ba72f0f8dad13709ee28a992869e79d0fe47030
1,5c6b9c4c1169bd059e8d93c53ca739d7f55c&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,03c778ec2196c84b0f9281761e5f0c966bd8&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
1,019b7a83b3c77a823255533975969027308d&0x15f7371bd45edd5039a7445c89c88c8458c86ae6
1,6b49b9cc9c67b7de9a08c0d2228c50ef3b83&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,56920835028fb7f1a1f3a730db7a308ac9fb&0xf8f04b23dace12841343ecf0e06124354515cc42
1,c7f327972abdb43d28f02b75abfb791b0755&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,960a41cbd8d83e5ccc7567c3925f5c93b31d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,11dc8f182c1a0c0f039501a216c7a9150a5b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,d26471c53cf17c3a032d51aec73753cbc73c&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,893fedb160aac393abcb6edef8ae32a2ec49&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,de1a105173e0a434d19a5b693685b3aaf766&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,c4ca22a1f23563aadc92d1f46da2a73d29a4&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,f9b329fdf4df688f1448d6a163cd5c743c70&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,81de6204da362a0531ea1209e23cec85ba8f&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,6fcd5d804f0562e8b2156a4fc73ffcd70471&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,1f079070554fb9d357b9341a0bde710452b3&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,989a968eeeba7f6d6e56d392786b104ec945&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,ce16da2877f8c9e00544c93b62ac40631f16&0x26afa38da3c5856f89b154248ec3a957b3c2a7ff
1,b27ffcabebe5a2feb0ebf660fcebeef4ed70&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
1,0b5a376423a8f67e321570570397598b7458&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,d842be70b65814b28c326d005ac6efff1357&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,92bf33894ae8918c0b1f6e1efb03899aa441&0x9758da9b4d001ed2d0df46d25069edf53750767a
1,97711a00c7b7ec82d7efacfe1884b937c8aa&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,3a20940870dc055f2070ac8ec847ed2d9918&0x183cbaea5e488939a371020980190dd411b059c9
1,334e6e64b879d9d584f2868e804c30358d52&0x9758da9b4d001ed2d0df46d25069edf53750767a
0,4b13b1b798b345b591a4d22e6562d47ea75a&0x6afd9bcd51253592905a54d51589d33fb83aea07
0,013518ecfe828ef334b04aae122db57a34dc&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,aa3e8520c9ecb258501d4604d3233c889a98&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,2414fe14cf489c7a21cac78509f4bf8cd7c0&0x5ddadca38f6b07d002896f5db93f16335d9b7846
0,bd85293f3982f40d52698df8d26be89360d6&0x959af00ed26fbbecc512816048314ad10a1f8a7d
0,86eda857484f5a12e4b5daa9984e06e73705&0xdf4295999ff58b36101a201228ab1bfb1c1df999
0,843e05ec2b57e785a464d399e8a0675e6ad6&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,a4fae6dc379e7d1d7d504f20690a2ceffab9&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,4a6b4ccb1b6faa2625fe562bdd9a23260359&0x4ef63e04af2cb49e3386f84066ea217a1510a5f5
0,c6a5e48020e3485255a7b465c0cdd827e73d&0xe7232a9fd8bf427aa41918bc008d32290e22990e
1,b1052327a3f0a18d7da35eeb6a37cadeb81e&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
0,317f914a26c4d5af3031727da506fbdc7954&0xdcffac2b28e0d0c9640dc1570621caf88fa96656
0,389b52efc5300627f3c8b7cd0283882a6861&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,323f9ef17c1f0dede47ecc86a9718fe5ea34&0x3ea6f1674693b4a0b2d164c55bb656873c098e74
0,935f386435d69d8f6f9944d49c2d226bb176&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,bac0504496f83fffc655be353cab9b3bd114&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,42136ccce8c357b8661e2e0a8ac54225a171&0xb1690c08e213a35ed9bab7b318de14420fb57d8c
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x0e2194b4c77d41d2c6a918ab142c790fc7abb1b5
0,4b686aa8c04921397c5807db9ecedba00a4c&0x32e4f6332fd742929551f9b697d92cd89d093cc1
1,80e3a7f86994bd355186ba1587c5b7aec5e6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,48db7f8ac8e76bf110dc875c8a230bef7710&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,3a20940870dc055f2070ac8ec847ed2d9918&0xe1491d0e29b24e364884a5256efa8ad8fc670e54
0,76443119a942de498590fe1f2454d7d4ac0d&0xed6059c1dd9a36b343dea39be3a766e1f351f872
0,7148b91d9dd041dd12d136fa8375c66a9378&0xf6f04e0c9d48eccd0dca0815acfa9b3e9947218b
0,383b9ebf75985f03e2fbabb275e11b56efd7&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,05f4a0cc5b4ff6375af3dbfcb95d04dbe690&0x4f3db6d4c97b8248ad5e244e4f619086084f6848
1,2222e1207bb8bd69ca3b91f30e19274d39ba&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,15ab10d4b6378cc782aaeddfc2a1293e2808&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,72aa9304c8b593d555f12ef6589cc3a579a2&0x6562b80bc0d51f408ef8bfaee389f43cfa20cbd5
1,952e1e944e0b45ec4a64aa0a76ae9f33e857&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,7efd9518671ea4d1fa0c59452c5a8c16451f&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,08b1291d4307652592c29bff7d51f1ad83d7&0xcf6a7841187110e10b6f0c2fe587120f3bbde8ff
0,942ef8811f2a866692a623011bde52a462c1&0x5e519aafa0b70973e4d5e732ade30d94a545f4d0
1,f8112b2491718855f01a01a60462cc97a0d5&0x93e951ce68bb625a438c9c295a0f18ef25eb9ec3
1,2dad2969aec7a86400425e95910dd7bdb3b6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,ca11e34e2dd0a1089a3ad0196824c16bdf5b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,7c1f0039f5d38770e15f8043b3dd26da5e8f&0x903143cc53a553999ce49d936e735169a12df7ea
1,bbabf9606da78f166b773f3126c242b65b68&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,fec71457a0a1ede1869aa5cd90fe389beded&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,890a0c625d97d3542ebf57bd4e00f49212c4&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,169a2dee5c84c2861f60fac1b56dc2c35957&0x55d34b686aa8c04921397c5807db9ecedba00a4c
1,67cde7443459b4df869bf0b62732fcb30956&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,39b9ae2668104c24f6085400685cdd045d06&0x8036165ccabee251c886d6121b047c16b5e798b5
1,cd2e3a9099b7eacdf044bbb81fe4db7f4f49&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,8a8d0da856ec961878e082c4c858227ac272&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,0c584c93536e73d2a6bcf692c1433d49fc99&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,a9eb7784781e54d5389b5e4dc90e3914f1f8&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,1010dab791727b6f744559c478eac745a0c6&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,03057b14cc58a3e9b96e91537fb97305856e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,14cd6ee289accf82350c8d8487fedb8a0c07&0xbea229360eb24c579a36a24c166b5a9794d99d45
1,225989f6406aed8ef5a054e493b3a1eabcdf&0xb9dad061b4ada5825abc2c9914e89181c0cdc56c
0,420351192e6139dcb90b831ee88107d811cb&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,f7cb4f78d23646bdfde3fd231e82bb99ed79&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,de6662698328d54168ce0be3a1647756aa5a&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,dece1b1319075d7bf2f5137076c21a202249&0x8036165ccabee251c886d6121b047c16b5e798b5
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x5ad8f1b35f972388bde8c2e50d7eb1f86366f9f2
1,667590014bf2e78b88eb112970f9e3e340e5&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,2cf744284976b321c0d8a4c09166a078370c&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,0251bf4ca37ffc3748b60975616aa418f632&0x2956356cd2a2bf3202f771f50d3d14a367b48070
1,51a17bf6ae7947bb88b6c384c791dbb6e335&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f97613f796e1de3446e64b529c79e5cc40b2&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,3fd84b8f7615e1b3e1962894e1a13fd168b3&0xb9dad061b4ada5825abc2c9914e89181c0cdc56c
0,b790e05390fc8295f4d3f60332c93bed42e2&0x0efb5a2cc65e225fe3dfd5ccf7d5e9a51820172d
1,3a20940870dc055f2070ac8ec847ed2d9918&0x9773527c9623874f0713ff719c7c6065cb9b95ff
1,0bd3655c09ac7d53df87134756bad69cbe74&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,85b665b6dab8b41345f0bd6a151f8896fee8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,69e29d5e2b3c7b24d052490a29b2e1a45277&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11
0,3b763f14058d1c638dea8bc6719f02b97dc0&0x459f7854776ed005b6ec63a88f834fdab0b6993e
0,eba5b3fc6f601a042bc9a03eee47d6737c90&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,a06b028526b05966c287370bebefa0082176&0xcba31393c26bd5eea7f0069a4938774442ba394d
1,3a20940870dc055f2070ac8ec847ed2d9918&0xc67b71a5b81259ffce00ec751b3acc7c80b0ce1b
1,84eee84c7ebdec02da8c4688bb54337f863e&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
0,10f5e86c1904ec7950ac07de0e9bdd8be846&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,b2719cf628aea4c33e80e2a98b63aec0eeed&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,5609a7b84e8842732deb08f56c3e21ac6f8a&0xc260db48315f3b1ec13d0f10497555b6e7848e18
0,d7f199be91730ef7c32d894ca3dedbe68ce5&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,4b686aa8c04921397c5807db9ecedba00a4c&0xb16d22b47c8575e15ba3f64c201b2f8a26c564d1
1,915d3965a606f432825b787d865cb96795ee&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
0,a509a40b3b4f2f9baf2c6700f7e6383b42db&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,3a20940870dc055f2070ac8ec847ed2d9918&0xbf78b7a44b8c8c9d4190c534db52cfa022aff58a
1,92d968a621c3a7675819059f2f341c51c56d&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,2489571d322189246dafa5ebde1f4699f498&0x66c548348d258029507c17e97b7ea53a0c8a5d65
1,c0f8c6e9072e00118f0a4576408c058a570a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,0a931ae49cb5a6ac03798a41d1c125df2e18&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,e958e76b028957fa1862e80304ecab3ac15c&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,3c8b0796394e30652aa19a525b07eb1f07ed&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,4cdaa0e79efe7687822f1c0bacc87e1deede&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,d02356f779170b49ba2bcbac3a9105fb10d1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,1c5d29d4206b0e4ee296c407d70ace0208e6&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,3a20940870dc055f2070ac8ec847ed2d9918&0x0f9317d9b167a3e56a892ea52334767b6a379e9a
1,c84a217c1439de321b3de17901955f688ebc&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,106414ea98fd30854b1232febd66bc4df419&0xc656122eea83fcb49d546eaac18d5785c6681a0b
0,343b6a0ec28807b1a1857ddd820a9d5bcd6f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,08b1291d4307652592c29bff7d51f1ad83d7&0x5b25d34f2825f390cc7ab9383ded61df564228ef
0,71bcad18f4840986dccb2fb2f0cea9a21cc6&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,a246861b94fc22b3595e89a91da6e752113d&0x51e9244bae3fca7473fe48651dfd7db53aa55856
0,52e698aa3392e8d17a693cdd1f439df88972&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,3a0029368d2538745960f8f6533027803186&0x7894ccf2997c8c89a80b86faa012d09d53ed48b9
0,365803d6bb0ce077fd3bff5d386b4f5e9d8e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,7e81aaca8190830142bd242264a689252603&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,3a20940870dc055f2070ac8ec847ed2d9918&0x9fe6ef42fc3c7676b2ea498bf74ab1c17f27e291
0,48628db6b661d4c2aa833e95dbe1a905b280&0xdc72b373d94d23d29a829fd15243e0e9edefc1e5
1,9e50578b3dfa248652c4fbec76b9e415acb2&0x80e4f014c98320eab524ae16b0aaf1603f4dc01d
1,96423d23f09995fd2736f6520c334caa526e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,9ed0b0b33af2c2dcf4f6ee738dcb57cdc75f&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,390aa83afaff5d23d1c909154c73e8937a82&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,78bd7c1d3bcc7ceed647510c3a817b7ae2c2&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
0,10771af9ca656af840dff83e8264ecf986ca&0x4fc5fe8610c063d677c8cd4506bc9d3a28982890
0,14cd6ee289accf82350c8d8487fedb8a0c07&0x83981559b333e83d0b8bd2b3518ac5852d7a8a82
1,bb29f89e68204b058dabb167fe0df7a5d291&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,c70653548b04f0a75970c1f81b4cbbfb606f&0x37747fc16862444272a0ac5838198db0adf2e3f1
1,aebfd344fd8db0bb4075b6859589509198fd&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,a75bf2cb016a1f9343c83970667a870ed03d&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,d4cc336e40142d6419f34f8ed9b8750bb154&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,e376fd1dbbcb13a086e074547701ea6a536a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,311437748fc98e8410c0cdb39f809ae615f6&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,311d6612aeea8da71cbf1550cc5daf25e6b1&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,54be79281553dc1adc160ddf5cd9b74361a4&0x7d876c2309bcf9a5ea8b95ab9426862cb7d6bd16
0,8b612648d392a2a632d4b85625bf40f1dcc1&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,456ec843ff1d6ba013681827a0c7a3e3f189&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,3a20940870dc055f2070ac8ec847ed2d9918&0xd6d31881c2916e7af873f90b900fc9de2701e289
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xeff1d38cb23f78aa30a83a000eb004420f7aa6c9
1,8afa24be97b26b9fbdf62ad6570f9a183ee2&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,0d99622ec35b028f510ef147fa97ec8e48f3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,5314b28d5cc9fb1695a785c24545596a1203&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,807f0171df751c94b81d497edae1bca60ea8&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,1f53fc62dbfeffe382437e71085470a7ec28&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,656406326c8757c1c422703b7686168d0ea8&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,3ed2deefde3db8471b757715ae224a607e0c&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x551c4ca287d6360a8b2845ca76b91f1b9315494a
